mass_Msun,mass_kg,schwarzschild_radius_km,hawking_temperature_K
2.1576182436426584e-16,429035914893611.7,6.372178930415832e-16,285966891.6404135
2.2196629525347059e-16,441373319122668.6,6.55541801263559e-16,277973456.1846692
2.283491825939081e-16,454065499112508.5,6.743926338173694e-16,270203455.72176355
2.349156169487904e-16,467122656834161.3,6.937855429974002e-16,262650644.7273115
2.416708764163662e-16,480555287627651.7,7.137361168190719e-16,255308952.25377482
2.4862039087246504e-16,494374188638170.56,7.342603915485117e-16,248172477.05062383
2.5576974633502556e-16,508590467494808.25,7.553748645924866e-16,241235482.82091936
2.631246894541362e-16,523215551238866.2,7.770965077590179e-16,234492393.61047745
2.70691132131191e-16,538261195508909.4,7.994427808993154e-16,227937789.32591912
2.784751562708745e-16,553739493989945.9,8.22431645942002e-16,221566401.37800032
2.864830186697964e-16,569662888134330.0,8.460815813309104e-16,215373108.44672066
2.9472115604569683e-16,586044177162186.8,8.704115968780343e-16,209352932.36481193
3.03196190211292e-16,602896528349447.8,8.954412490436487e-16,203501034.11627907
3.1191493339686836e-16,620233487611670.9,9.211906566557387e-16,197812709.94681215
3.208843937259651e-16,638068990392269.8,9.476805170815465e-16,192283387.58290103
3.3011178084849586e-16,656417372863808.5,9.749321228640935e-16,186908622.55664662
3.396045117358647e-16,675293383451414.9,1.0029673788371225e-15,181684094.63329843
3.4937021664272746e-16,694712194687564.2,1.0318088197322043e-15,176605604.33865002
3.594167452401809e-16,714689415407742.5,1.0614796282921245e-15,171669069.58350623
3.697521729253425e-16,735241103296855.8,1.0920036539052164e-15,166870522.38249347
3.803848073123308e-16,756383777796350.4,1.1234054317754276e-15,162206105.66460398
3.913231949099469e-16,778134433382582.0,1.155710202643779e-15,157672070.17287287
4.025761279913336e-16,800510553226927.1,1.1889439330768017e-15,153264771.45073593
4.1415265166121924e-16,823530123248784.6,1.2231333363385043e-15,148980666.91260916
4.260620711263625e-16,847211646572638.0,1.2583058938624658e-15,144816312.99636292
4.383139591750771e-16,871574158400865.5,1.294489877341409e-15,140768362.39538664
4.509181638718383e-16,896637241314234.2,1.3317143714519862e-15,136833561.36802414
4.638848164731453e-16,922421041012355.1,1.3700092972330062e-15,133008747.12221989
4.772243395710432e-16,948946282506832.2,1.4094054361360187e-15,129290845.2732611
4.909474554707734e-16,976234286779968.9,1.4499344547673604e-15,125676867.37259616
5.050651948093809e-16,1004306987922609.5,1.4916289303418244e-15,122163908.50571428
5.195889054221275e-16,1033186950764737.9,1.5345223768681917e-15,118749144.95717855
5.345302614638815e-16,1062897389013084.4,1.5786492720877863e-15,115429831.94092393
5.499012727927995e-16,1093462183910298.0,1.6240450851876763e-15,112203301.39399865
5.657142946238483e-16,1124905903430683.6,1.670746305310796e-15,109066959.8319761
5.819820374599252e-16,1157253822027937.5,1.7187904708859186e-15,106018286.2643121
5.987175773085452e-16,1190531940950722.8,1.768216199800997e-15,103054830.16797565
6.159343661923589e-16,1224767009142519.8,1.819063220444295e-15,100174209.51771437
6.336462429618511e-16,1259986544742352.0,1.8713724036379522e-15,97374108.87138909
6.518674444190321e-16,1296218857203912.8,1.925185795490019e-15,94652277.50881761
6.706126167609629e-16,1333493070050672.0,1.9805466511910747e-15,92006527.62264824
6.898968273523677e-16,1371839144285362.8,2.037499469782742e-15,89434732.55980062
7.097355768367803e-16,1411287902472632.5,2.0960900299260164e-15,86934825.11206202
7.301448115959425e-16,1451871053514183.8,2.156365426698098e-15,84504795.85446778
7.51140936567535e-16,1493621218136446.2,2.2183741094475e-15,82142691.530122
7.727408284314162e-16,1536571955111018.2,2.282165920737487e-15,79846613.48017557
7.949618491751429e-16,1580757788229296.5,2.3477921364096596e-15,77614716.1176791
8.178218600494843e-16,1626214234052598.0,2.415305506799329e-15,75445205.44410564
8.413392359253249e-16,1672977830460430.8,2.4847602991363185e-15,73336337.6073315
8.655328800633664e-16,1721086166019602.2,2.5562123411649083e-15,71286417.49992996
8.904222393085662e-16,1770577910197904.5,2.629719066018167e-15,69293797.39664413
9.160273197215101e-16,1821492844446631.2,2.7053395583827038e-15,67356875.62994537
9.4236870265926e-16,1873871894176858.8,2.7831346019908647e-15,65474095.3026149
9.694675613186855e-16,1927757161655366.5,2.86316672847881e-15,63643943.03630707
9.973456777554199e-16,1983191959846319.8,2.9455002676492637e-15,61864947.75510011
1.0260254603923134e-15,2040220847226303.5,3.030201399179919e-15,60135679.50304267
1.0555299620312993e-15,2098889663600377.8,3.117338205818593e-15,58454748.29475694
1.0858828983832328e-15,2159245566948107.0,3.206980728108128e-15,56820802.99816855
1.1171086671305742e-15,2221337071329133.0,3.2992010206849642e-15,55232530.24846688
1.1492323675382393e-15,2285214085878763.0,3.39407321019664e-15,53688653.39242277
1.1822798206283875e-15,2350927954924929.5,3.4916735548847817e-15,52187931.46221485
1.2162775899353278e-15,2418531499258701.0,3.5920805058813924e-15,50729158.17794089
1.251253002857335e-15,2488079058591725.0,3.695374770268008e-15,49311160.97800801
1.2872341726223372e-15,2559626535234339.0,3.8016393759478236e-15,47932800.07663096
1.324250020885374e-15,2633231439029939.5,3.910959738383661e-15,46592967.547670305
1.3623303009757923e-15,2708952933581333.5,4.023423729254831e-15,45290586.434082665
1.4015056218129686e-15,2786851883806433.5,4.139121747088369e-15,44024609.8822627
1.4418074725097571e-15,2866990904861476.5,4.258146789921373e-15,42794020.30058242
1.483268247683401e-15,2949434412471012.5,4.380594530052718e-15,41597828.541451916
1.525921273494382e-15,3034248674705373.5,4.5065633909446016e-15,40435073.10624117
1.5698008344338904e-15,3121501865246758.0,4.6361546263350565e-15,39304819.37243
1.6149422008817887e-15,3211264118187410.5,4.769472401625947e-15,38206158.842356205
1.6613816574568384e-15,3303607584403199.5,4.906623877610825e-15,37138208.41296781
1.7091565321823385e-15,3398606489548614.5,5.047719296610956e-15,36100109.6659832
1.7583052264903488e-15,3496337193719264.0,5.192872071087969e-15,35091028.17789561
1.808867246088757e-15,3596878252830110.5,5.342198874804786e-15,34110152.849263564
1.8608832327159647e-15,3700310481758714.0,5.495819736607981e-15,33156695.25274917
1.914394996808669e-15,3806717019304134.0,5.653858136906838e-15,32229888.99938111
1.9694455511091626e-15,3916183395014036.5,5.8164411069270966e-15,31328989.12252995
2.0260791452388593e-15,4028797597933114.5,5.983699330818322e-15,30453271.47910597
2.0843413012662137e-15,4144650147328828.0,6.155767250698032e-15,29602032.167491697
2.144278850297308e-15,4263834165450688.0,6.332783174716128e-15,28774586.961746622
2.20593997011869e-15,4386445452381912.0,6.514889388226961e-15,27970270.76162646
2.2693742239226795e-15,4512582563043531.0,6.7022322681583084e-15,27188437.057975575
2.334632600146197e-15,4642346886412708.0,6.894962400668958e-15,26428457.41306371
2.4017675534553626e-15,4775842727019385.0,7.0932347021901384e-15,25689720.955446605
2.470833046908402e-15,4913177388785950.0,7.297208543946883e-15,24971633.8889494
2.5418845953312894e-15,5054461261278409.0,7.507047880061029e-15,24273619.01537169
2.6149793099404073e-15,5199807908437202.0,7.722921379337075e-15,23595115.270537287
2.6901759442486342e-15,5349334159860082.0,7.945002560838443e-15,22935577.27330989
2.767534941291354e-15,5503160204709619.0,8.173469933361903e-15,22294474.887216385
2.8471184822105625e-15,5661409688321237.0,8.408507138922931e-15,21671292.794323124
2.9289905362360656e-15,5824209811589329.0,8.650303100367157e-15,21065530.081023484
3.0132169121038682e-15,5991691433211179.0,8.899052173226306e-15,20476699.835404042
3.099865310953355e-15,6163989174871418.0,9.154954301941534e-15,19904328.755863935
3.189005380745263e-15,6341241529450533.0,9.418215180578166e-15,19347956.770676456
3.280708772244896e-15,6523590972345808.0,9.689046418163128e-15,18807136.66818219
3.375049196614798e-15,6711184075992627.0,9.96766570877566e-15,18281433.737321608
3.472102484663911e-15,6904171627679647.0,1.0254297006530187e-14,17770425.418213543
3.571946647800295e-15,7102708750751453.0,1.0549170705590382e-14,17273700.96250206
3.674661940736688e-15,7306955029296682.0,1.0852523825359967e-14,16790861.103196975
3.780330925999242e-15,7517074636421712.0,1.1164600200998911e-14,16321517.733743064
3.889038540291181e-15,7733236466212805.0,1.1485650679417832e-14,15865293.596060447
4.000872162765075e-15,7955614269493469.0,1.1815933320909183e-14,15421821.977303933
4.115921685257957e-15,8184386793484890.0,1.2155713606575401e-14,14990746.415100217
4.234279584546536e-15,8419737925483250.0,1.2505264651723067e-14,14571720.411022812
4.3560409966799246e-15,8661856840668129.0,1.2864867425392676e-14,14164407.152077049
4.4813037934499875e-15,8910938154161497.0,1.3234810976201546e-14,13768479.239969773
4.610168661060683e-15,9167182077459336.0,1.3615392664681046e-14,13383618.427946666
4.742739181059511e-15,9430794579361406.0,1.400691840229467e-14,13009515.364985816
4.879121913596546e-15,9701987551529324.0,1.440970289733019e-14,12645869.347140888
5.019426483077168e-15,9980978978804456.0,1.4824069907861248e-14,12292388.07583615
5.163765666278445e-15,1.02679931144247e+16,1.5250352501984945e-14,11948787.422916118
5.31225548299878e-15,1.0563260660278584e+16,1.5688893325541004e-14,11614791.202264193
5.4650152893148134e-15,1.0867018952343826e+16,1.6140044877531054e-14,11290130.947803771
5.622167873519711e-15,1.117951215145774e+16,1.660416979345696e-14,10974545.697705524
5.7838395548203785e-15,1.1500991439573678e+16,1.7081641136807186e-14,10667781.784626305
5.950160284872832e-15,1.183171522166108e+16,1.7572842698925212e-14,10369592.631811367
6.121263752237186e-15,1.2171949333411078e+16,1.8078169307500554e-14,10079738.554896234
6.297287489836755e-15,1.2521967254915692e+16,1.8598027143931963e-14,9797986.569247996
6.478372985506604e-15,1.2882050330490316e+16,1.9132834069814828e-14,9524110.20269297
6.664665795721844e-15,1.3252487994819016e+16,1.9683019962819414e-14,9257889.313477753
6.8563156625955e-15,1.3633578005601274e+16,2.0249027062225254e-14,8999109.913319942
7.053476634241471e-15,1.4025626682890138e+16,2.0831310324393872e-14,8747563.995403983
7.256307188598235e-15,1.4428949155311932e+16,2.1430337788462157e-14,8503049.36718552
7.464970360813396e-15,1.4843869613366614e+16,2.20465909525522e-14,8265369.487869063
7.679633874291334e-15,1.5270721570012088e+16,2.2680565160799435e-14,8034333.310428502
7.900470275509067e-15,1.5709848128741514e+16,2.333277000150969e-14,7809755.128043725
8.127657072709423e-15,1.6161602259370506e+16,2.400372971676714e-14,7591454.424829158
8.361376878581666e-15,1.6626347081753286e+16,2.4693983623818663e-14,7379255.730735606
8.601817557045887e-15,1.7104456157659034e+16,2.5404086548577922e-14,7172988.48050711
8.849172374257808e-15,1.7596313791040422e+16,2.6134609271593846e-14,6972486.876580804
9.103640153956107e-15,1.81023153369371e+16,2.6886138986843953e-14,6777589.75581884
9.365425437276927e-15,1.8622867519262052e+16,2.7659279773720865e-14,6588140.459965473
9.634738647163786e-15,1.9158388757725772e+16,2.8454653082590565e-14,6403986.709725338
9.911796257505924e-15,1.9709309504162804e+16,2.927289823431534e-14,6224980.482361078
1.0196820967139363e-14,2.027607258852761e+16,3.0114672934137954e-14,6050977.892713126
1.049004187885282e-14,2.0859133574842464e+16,3.098065380034685e-14,5881839.077544415
1.0791694683539851e-14,2.145896112737849e+16,3.187153690814e-14,5717428.0831187405
1.110202184964759e-14,2.2076037387368744e+16,3.278803834913119e-14,5557612.755920896
1.1421272818072622e-14,2.2710858360552864e+16,3.3730894806943827e-14,5402264.636431841
1.174970420266154e-14,2.336393431586639e+16,3.470086414935703e-14,5251258.855872943
1.2087579996477147e-14,2.403579019559491e+16,3.5698726037479776e-14,5104474.035836476
1.2435171783995768e-14,2.4726966037322064e+16,3.672528255244155e-14,4961792.1907217745
1.2792758959407324e-14,2.543801740801268e+16,3.778135884010655e-14,4823098.632898224
1.3160628951191552e-14,2.6169515850575864e+16,3.886780377432353e-14,4688281.880519671
1.3539077453153778e-14,2.6922049343272692e+16,3.9985490639252784e-14,4557233.567915033
1.3928408662102718e-14,2.769622277233139e+16,4.1135317831309396e-14,4429848.35848428
1.4328935522364396e-14,2.849265841815593e+16,4.231820958129581e-14,4306023.860028705
1.4740979977326433e-14,2.9311996455514292e+16,4.353511669729747e-14,4185660.5424481826
1.5164873228216117e-14,3.0154895468110904e+16,4.478701732894234e-14,4068661.6577388933
1.5600956000319942e-14,3.1022032977956196e+16,4.607491775363746e-14,3954933.1622272762
1.6049578816858158e-14,3.191410598995794e+16,4.739985318541353e-14,3844383.6409778385
1.6511102280735976e-14,3.2831831552175068e+16,4.876288860703182e-14,3736924.2343136687
1.6985897364395175e-14,3.3775947332178876e+16,5.016511962601427e-14,3632468.5663912795
1.747434570800238e-14,3.4747212209991492e+16,5.1607673355294757e-14,3530932.6757715507
1.7976839926210986e-14,3.574640688807276e+16,5.309170931919113e-14,3432234.947931627
1.8493783923744807e-14,3.677433451884883e+16,5.461842038543085e-14,3336296.0496631656
1.9025593220056637e-14,3.7831821350286024e+16,5.618903372397786e-14,3243038.8653043155
1.9572695283322322e-14,3.891971739002794e+16,5.780481179343044e-14,3152388.4347542296
2.0135529874040402e-14,4.003889708863312e+16,5.946705335578765e-14,3064271.893220015
2.0714549398510324e-14,4.119026004245582e+16,6.11770945203903e-14,2978618.4126482196
2.131021927247778e-14,4.237473171674389e+16,6.29363098178892e-14,2895359.1447930653
2.1923018295234544e-14,4.359326418952503e+16,6.474611330508885e-14,2814427.165876424
2.2553439034478133e-14,4.484683691688874e+16,6.660795970156866e-14,2735757.422794375
2.3201988222237172e-14,4.613645752027195e+16,6.852334555898492e-14,2659286.6808275906
2.3869187162182555e-14,4.7463162596385144e+16,7.049381046399889e-14,2584953.47281328
2.4555572148651315e-14,4.882801855042868e+16,7.252093827579652e-14,2512698.0497378795
2.5261694897719345e-14,5.023212245326798e+16,7.460635839919246e-14,2442462.3327108733
2.5988122990671778e-14,5.167660292326111e+16,7.675174709434863e-14,2374189.8662808742
2.6735440330223128e-14,5.316262103343878e+16,7.895882882414707e-14,2307825.7730569053
2.7504247609859813e-14,5.4691371244777944e+16,8.12293776403178e-14,2243316.709597803
2.8295162796675835e-14,5.6264082366306e+16,8.356521860941634e-14,2180610.8235349213
2.9108821628095754e-14,5.788201854281956e+16,8.59682292798153e-14,2119657.7118931045
2.9945878122879726e-14,5.954648027100265e+16,8.844034119087567e-14,2060408.3805768373
3.080700510682371e-14,6.125880544476574e+16,9.09835414255179e-14,2002815.2049887942
3.169289475357684e-14,6.3020370430644936e+16,9.359987420743923e-14,1946831.8917491895
3.260425914100972e-14,6.483259117412359e+16,9.629144254425801e-14,1892413.4414852143
3.354183082358391e-14,6.66969243377719e+16,9.90604099179151e-14,1839516.112660462
3.4506363421177174e-14,6.861486847210818e+16,1.0190900202367453e-13,1788097.3864156052
3.5498632224844367e-14,7.058796522013628e+16,1.0483950855914125e-13,1738115.932391659
3.651943481999557e-14,7.261780055651659e+16,1.0785428506471736e-13,1689531.575508688
3.756959172749512e-14,7.470600606237222e+16,1.1095575481698536e-13,1642305.2636730832
3.864994706319628e-14,7.68542602367539e+16,1.1414641077653766e-13,1596399.0363874878
3.976136921644051e-14,7.906428984581546e+16,1.1742881759181543e-13,1551775.9942381957
4.090475154807037e-14,8.133787131079149e+16,1.2080561366057732e-13,1508400.269235338
4.208101310851031e-14,8.36768321358795e+16,1.2427951325063604e-13,1466236.9959823003
4.329109937650183e-14,8.608305237719259e+16,1.2785330868159376e-13,1425252.2836508232
4.4535983019076464e-14,8.855846615394298e+16,1.3152987256930026e-13,1385413.1887396572
4.5816664673387227e-14,9.11050632030903e+16,1.353121601348668e-13,1346687.688594518
4.713417375101961e-14,9.372489047868997e+16,1.3920321158006912e-13,1309044.655668314
4.848956926543254e-14,9.642005379723464e+16,1.4320615453106164e-13,1272453.832500827
4.988394068319332e-14,9.91927195303094e+16,1.4732420655236297e-13,1236885.8073977684
5.131840879968955e-14,1.0204511634591867e+17,1.5156067773313058e-13,1202311.9907896915
5.279412664002644e-14,1.0497953699989338e+17,1.5591897334781623e-13,1168704.5922516477
5.4312280385824975e-14,1.0799834017880139e+17,1.6040259659331538e-13,1136036.5981653256
