scale_factor_a,redshift_z,radiation_term,matter_term,curvature_term,lambda_term,H_over_H0_squared,H_over_H0
0.00047069227493088203,2123.530299858529,1874301896.8285282,3020642592.103571,-415.25386754156136,0.685,4894944074.363233,69963.87692490485
0.00047411173163739844,2108.2074573780046,1820811635.6052804,2955755104.628675,-409.2855610398268,0.685,4776566331.633395,69112.70745408109
0.00047755602980571597,2092.9951285021566,1768847920.3726065,2892261488.1273947,-403.4030350335503,0.685,4661109005.781966,68272.31507559976
0.0004810253499025803,2077.8925161688985,1718367185.3933442,2830131800.3663893,-397.6050566280409,0.685,4548498588.839677,67442.55769793785
0.0004845198737057813,2062.898829064827,1669327108.242658,2769336742.3119726,-391.89041064859515,0.685,4438663459.34922,66623.29517030226
0.00048803978431367695,2048.0132815837646,1621686574.3254483,2709847644.313325,-386.2578993858135,0.685,4331533833.065874,65814.38925543467
0.000491585266154787,2033.2350937855954,1575405642.4063795,2651636452.5824933,-380.7063423445779,0.685,4227041714.9675303,65015.70360280299
0.0004951565049974566,2018.5634913553981,1530445511.1236405,2594675715.964824,-375.23457599663567,0.685,4125120852.5388885,64227.10372217393
0.0004987536879595891,2003.9977055628783,1486768486.4583657,2538938572.993587,-369.84145353674137,0.685,4025706690.2954993,63448.456957561226
0.0005023770035184512,1989.536973222088,1444337950.1324306,2484398739.222679,-364.5258446423018,0.685,3928736325.514265,62679.6324615442
0.0005060266415205472,1975.1805366514384,1403118328.9081438,2431030494.831444,-359.28663523647697,0.685,3834148465.1379523,61920.5011699514
0.0005097027931915673,1960.9276436340006,1363075064.76408,2378808672.495749,-354.12272725468404,0.685,3741883383.8221016,61170.9357769039
0.0005134056511464063,1946.7775473780928,1324174585.9220653,2327708645.519618,-349.0330384144601,0.685,3651882883.0936446,60430.810710213416
0.000517135409399256,1932.7295064781513,1286384278.7010086,2277706316.221804,-344.0165019886296,0.685,3564090251.5913105,59700.00210712987
0.0005208922633737706,1918.7827848758843,1249672460.1739998,2228778104.5718417,-339.0720665817342,0.685,3478450226.3587747,58978.38779043366
0.0005246764099133069,1904.936651821704,1214008351.6057258,2180900937.070197,-334.19869590967403,0.685,3394908955.1622267,58265.847244867444
0.0005284880472912361,1891.1903818364428,1179362052.6479776,2134052235.8673236,-329.39536858251955,0.685,3313413959.8049326,57562.26159390311
0.0005323273752213347,1877.5432546733357,1145704516.2715428,2088209908.1163988,-324.66107789043934,0.685,3233914100.4118633,56867.51357683808
0.0005361945948682477,1863.9945552802847,1113007524.4135513,2043352335.554828,-319.99483159270983,0.685,3156359540.6585474,56181.487526217636
0.0005400899088580287,1850.5435737623939,1081243664.3197958,1999458364.3095305,-315.3956517097552,0.685,3080701713.9186745,55504.06934557749
0.0005440135212887566,1837.1896053447733,1050386305.5622172,1956507294.9212258,-310.8625743181768,0.685,3006893290.305869,54835.14648750261
0.00054796563774123,1823.9319503356114,1020409577.712282,1914478872.5830054,-306.3946493487279,0.685,2934888144.5856376,54174.607931997416
0.0005519464652897382,1810.7699140895143,991288348.6515356,1873353277.588606,-301.99094038719323,0.685,2864641324.9342012,53522.344165163406
0.000555956212512911,1797.7028069711098,962998203.5011442,1833111115.9858546,-297.650524478129,0.685,2796109022.521474,52878.24715817908
0.0005599950895046481,1784.7299443189129,935515424.152761,1793733410.430895,-293.372491931425,0.685,2729248541.8961644,52242.210346578606
0.0005640633078851264,1771.8506464094519,908816969.3835572,1755201591.238879,-289.1559461316458,0.685,2664018272.1514897,51614.128609824365
0.0005681610808118881,1759.0642384216546,882880455.5387471,1717497487.6269,-285.00000335011356,0.685,2600377658.8506436,50993.89825116965
0.0005722886229910096,1746.3700504014905,857684137.7654052,1680603319.1450377,-280.90379255968986,0.685,2538287176.6916504,50381.41697780691
0.0005764461506883508,1733.7674172268676,833206891.781854,1644501687.291482,-276.8664552522219,0.685,2477708302.891881,49776.58388129785
0.0005806338817408867,1721.2556785727834,809428196.1673244,1609175567.3077674,-272.88714525861025,0.685,2418603491.272947,49179.29941828113
0.0005848520355681215,1708.8341788767245,786328115.157048,1574608300.1502588,-268.96502857146396,0.685,2360936147.027278,48589.46539145371
0.0005891008331835846,1696.502267304322,763887281.9283642,1540783584.6341093,-265.0992831703049,0.685,2304670602.14819,48006.984930822204
0.000593380497206411,1684.2592977152465,742086882.3638089,1507685469.745963,-261.28909884928305,0.685,2249772091.505673,47431.76247521984
0.000597691251873006,1672.1046286293551,720908639.2775955,1475298347.1218016,-257.53367704736945,0.685,2196206729.5507197,46863.703754085844
0.0006020333230487937,1660.03762319308,700334797.092244,1443606943.6863706,-253.8322306809883,0.685,2143941487.631384,46302.715769503026
0.0006064069382400519,1648.05764914606,680348106.9525274,1412596314.4507253,-250.18398397905594,0.685,2092944171.9042685,45748.70677849013
0.000610812326605832,1636.1640787880133,660931812.2642429,1382251835.4644926,-246.58817232039,0.685,2043183401.825563,45201.586275545276
0.0006152497189699661,1624.3562889458478,642069634.6456904,1352559196.9195282,-243.0440420734553,0.685,1994628589.2061765,44661.26497543679
0.0006197193478331616,1612.6336609410105,623745760.2800788,1323504396.4017177,-239.55085043841368,0.685,1947249917.815946,44127.65479623799
0.0006242214473851826,1600.9955805570698,605944826.6574163,1295073732.2877355,-236.10786529144323,0.685,1901018323.5222864,43600.66884260248
0.0006287562535171212,1589.4414380075343,588651909.6947725,1267253797.2836514,-232.71436503129556,0.685,1855905474.9490588,43080.221389276296
0.0006333240038337563,1577.9706279039028,571852511.2241122,1240031472.1023421,-229.36963842805855,0.685,1811883754.6418157,42566.22786484393
0.0006379249376660042,1566.5825492239433,555532546.8372078,1213393919.2767081,-226.07298447409218,0.685,1768926240.7259314,42058.604835704326
0.0006425592960834574,1555.2766052802033,539678334.0774491,1187328577.1058052,-222.82371223710757,0.685,1727006689.0445418,41557.269990274166
0.0006472273219070162,1544.0522036887446,524276580.9686377,1161823153.7310107,-219.62114071535706,0.685,1686099515.7635076,41062.1421234147
0.000651929259721612,1532.908756338106,509314374.8711587,1136865621.3394454,-216.4645986949058,0.685,1646179780.4310055,40573.14112107917
0.0006566653558890221,1521.8456793584862,494779171.6561828,1112444210.4919143,-213.35342460895447,0.685,1607223169.4796724,40090.18794517771
0.000661435858560776,1510.8623930911588,480658785.18882996,1088547404.5726988,-210.28696639918593,0.685,1569205980.1595623,39613.20461865667
0.0006662410176911617,1499.9583220580894,466941377.1114521,1065163934.35855,-207.26458137910006,0.685,1532105104.8904207,39142.114210788626
0.0006710810850503188,1489.1328949317924,453615446.9185107,1042282772.7043774,-204.28563609931803,0.685,1495898016.0222518,38676.840822671285
0.0006759563142374318,1478.3855445053907,440669822.31468976,1019893129.3430763,-201.34950621481906,0.685,1460562750.99326,38217.30957293121
0.0006808669606940169,1467.7157076628987,428093649.8481836,997984445.7970713,-198.45557635408707,0.685,1426077897.8746784,37763.44658363003
0.0006858132817173065,1457.1228253497165,415876385.81129605,976546390.3991625,-195.6032399901373,0.685,1392422581.2922184,37315.17896636995
0.0006907955364737303,1446.6063425433385,404007787.4007263,955568853.4203326,-192.79189931339653,0.685,1359576448.7141595,36872.434808595965
0.0006958139860124943,1436.1657082242718,392477904.13012946,935041942.3022145,-190.02096510641113,0.685,1327519657.0963788,36435.14316009173
0.0007008688932792595,1425.8003753471655,381277069.48775053,914955976.9919707,-187.28985662035475,0.685,1296232859.8748643,36003.23401966641
0.0007059605231299182,1415.5098008121477,370395892.8321413,895301485.3773886,-184.59800145331204,0.685,1265697194.2965283,35576.638322029925
0.0007110891423444717,1405.2934454363692,359825251.5191629,876069198.8200358,-181.9448354303111,0.685,1235894269.079363,35155.287924853685
0.0007162550196410088,1395.1507739257531,349556283.25367224,857250047.7843649,-179.32980248508014,0.685,1206806152.3932347,34739.11559601417
0.0007214584256897849,1385.081254846947,339580378.6594844,838835157.5607171,-176.75235454350408,0.685,1178415360.1528468,34328.055001016975
0.0007266996331274043,1375.084360599479,329889174.0613773,820815844.0801975,-174.21195140875585,0.685,1150704844.6146233,33922.040690598544
0.0007319789165711052,1365.159567388112,320474544.47309,803183609.8194536,-171.70806064807874,0.685,1123657983.2694829,33521.00808850299
0.0007372965526331486,1355.3063551954012,311328596.78543466,785930139.7934262,-169.24015748119592,0.685,1097258568.0237033,33124.8934794318
0.0007426528199353114,1345.5242077544456,302443663.1488103,769047297.6341769,-166.80772467032378,0.685,1071490794.6602623,32733.633997163564
0.0007480479991234856,1335.8126125218375,293812294.5445731,752527121.7539529,-164.41025241176635,0.685,1046339252.5732735,32347.167612841677
0.0007534823728823807,1326.1710606508123,285427254.5398737,736361821.5906771,-162.0472382290682,0.685,1021788914.7683126,31965.433123427447
0.0007589562259503388,1316.5990469645787,277281513.2207155,720543773.9340748,-159.7181868677009,0.685,997825128.1216034,31588.370140315936
0.0007644698451342511,1307.0960699298566,269368241.2981666,705065519.3307383,-157.42261019126613,0.685,974433603.8912946,31215.919078112925
0.0007700235193245866,1297.6616316305942,261680804.38276544,689919758.5664055,-155.16002707918824,0.685,951600408.4741439,30848.021143570033
0.0007756175395105277,1288.2952377418828,254212757.4223325,675099349.2238075,-152.92996332587865,0.685,929311954.4011766,30484.618324676077
0.0007812521987952175,1278.9963975040548,246957839.29851708,660597302.3144561,-150.73195154134896,0.685,907554991.5660216,30125.653379902345
0.0007869277924111171,1269.7646236969695,239909967.57755336,646406778.9827871,-148.5655310532524,0.685,886316598.6798095,29771.06982759957
0.0007926446177354748,1260.5994326144846,233063233.4108224,632521087.2811004,-146.43024781033344,0.685,865584174.946675,29420.811935544454
0.0007984029743059065,1251.5003440391142,226411896.58094764,618933679.0137827,-144.32565428726517,0.685,845345431.954076,29074.8247106337
0.0008042031638360914,1242.466881216865,219950380.6892663,605638146.6493165,-142.25130939085412,0.685,825588385.7722734,28733.053888723236
0.0008100454902315795,1233.4985708322572,213673268.4806464,592628220.2986258,-140.20677836759344,0.685,806301349.2574937,28395.445924610758
0.0008159302596057158,1224.594942983525,207575297.30172658,579897764.7583303,-138.19163271254465,0.685,787472924.5534241,28061.947982159472
0.0008218577802956786,1215.755531157996,201651354.68877268,567440776.6175148,-136.2054500795291,0.685,769091995.7858374,27732.507924560978
0.0008278283628786357,1206.979872207647,195896474.08145118,555251381.426648,-134.2478141926099,0.685,751147721.945285,27407.074304735357
0.0008338423201880169,1198.2675063248378,190305830.65892646,543323830.9273188,-132.31831475884672,0.685,733629529.9529305,27085.596355866535
0.0008398999673299057,1189.6179770182184,184874737.2947902,531652500.34147877,-130.41654738230383,0.685,716527107.9047215,26768.023982070874
0.0008460016216995486,1181.0308310888117,179598640.6274333,520231885.7189191,-128.54211347929467,0.685,699830398.4892389,26454.307749197273
0.0008521476029979863,1172.5056186062675,174473117.24256283,509056601.34172297,-126.69462019484402,0.685,683529592.5746654,26144.398875756648
0.0008583382332488041,1164.0418928852873,169493869.96466666,498121377.184478,-124.87368032035147,0.685,667615122.9604642,25838.24922397925
0.0008645738368150048,1155.6392104622207,164656724.25431433,487421056.4290433,-123.07891221243757,0.685,652077658.2894453,25535.81129099769
0.0008708547404160036,1147.2971310718299,159957624.708275,476950593.03270525,-121.30993971295715,0.685,636908097.1160405,25237.038200154162
0.0008771812731447475,1139.0152176242204,155392631.65951708,466705049.3485708,-119.56639207016146,0.685,622097562.1266958,24941.883692429805
0.0008835537664849577,1130.793036181941,150957917.87424046,456679593.79707944,-117.84790386099417,0.685,607637394.508416,24650.302117994743
0.0008899725543284983,1122.6301559372464,146649765.34317067,446869498.5875325,-116.15411491450357,0.685,593519148.4615881,24362.248427876853
0.000896437972992871,1114.5261491895242,142464562.1644258,437270137.48856884,-114.48467023635598,0.685,579734585.8533243,24077.678165747715
0.0009029503612388362,1106.4805913228863,138398799.51534277,427876983.64653265,-112.83921993443386,0.685,566275671.0076555,23796.54745982399
0.0009095100602881629,1098.49306078392,134449068.7107237,418685607.4507062,-111.21741914550338,0.685,553134565.6290107,23518.81301488259
0.0009161174138415078,1090.5631390596013,130612058.34503603,409691674.4443992,-109.61892796293583,0.685,540303623.8555071,23244.432104388077
0.0009227727680964227,1082.6904106553648,126884551.51617147,400890943.2809127,-108.04341136546816,0.685,527775387.4386728,22973.36256273062
0.0009294764717654957,1074.8744630733345,123263423.12843417,392279263.7234091,-106.49053914698688,0.685,515542581.04630417,22705.562777572904
0.0009362288760946182,1067.1148867907134,119745637.27250119,383852574.6877532,-104.95998584732236,0.685,503598107.6852685,22440.991682304695
0.0009430303348813939,1059.4112752383212,116328244.68015061,375606902.3273854,-103.45143068403577,0.685,491935044.2411054,22179.60874860297
0.0009498812044936733,1051.7632247792947,113008380.25163347,367538358.1593446,-101.96455748518835,0.685,480546637.1314206,21921.373979096763
0.0009567818438882262,1044.1703346879383,109783260.65360905,359643137.2305421,-100.4990546230761,0.685,469426298.07009655,21666.247900134822
0.0009637326146295502,1036.632207128728,106650181.98563243,351917516.3234264,-99.05461494891686,0.685,458567599.9394439,21414.19155465468
0.0009707338809088141,1029.1484471354668,103606517.51323804,344357852.2001942,-97.63093572847644,0.685,447964272.76749647,21165.166495151803
0.0009777860095629414,1021.7186625905887,100649715.46571748,336960579.8847158,-96.22771857861959,0.685,437610199.8077147,20919.134776747214
0.0009848893700938294,1014.3424642046152,97777296.89674705,329722210.98137045,-94.84466940477323,0.685,427499413.7184481,20676.058950352413
0.000992044334687711,1007.0194654957567,94986853.60606912,322639332.0299916,-93.4814983392883,0.685,417626092.83956236,20435.90205592996
0.0009992512782346552,999.7492827696628,92276046.1204872,315708602.8961533,-92.13791968068752,0.685,407984557.5637208,20198.627615848578
0.001006510578348209,992.5315350993196,89642601.73248051,308926755.1960336,-90.81365183378657,0.685,398569266.79986227,19964.199628331266
0.0010138226153851837,985.3658443050888,87084312.5947938,302290590.7551146,-89.50841725067552,0.685,389374814.52649117,19732.582560995183
0.001021187772465584,978.251834934894,84599033.8694057,295796980.0999919,-88.22194237254882,0.685,380395926.43245524,19503.74134448197
