redshift_z,comoving_distance_Gly,E_z
0.0048465019604099,0.070229077469994,1.002298897297468
0.004902657107569755,0.07104185784064126,1.0023256333844117
0.004959462909692365,0.07186403362522766,1.0023526815709596
0.005016926905746143,0.0726957131710786,1.0023800455272829
0.0050750567220515476,0.07353700606888586,1.002407728967335
0.005133860073293216,0.0743880231668328,1.0024357356493887
0.005193344763543811,0.07524887658487697,1.0024640693765783
0.005253518687299741,0.07611967972919129,1.002492733997452
0.00531438983052887,0.07700054730676564,1.0025217334065277
0.005375966271730381,0.07789159534017079,1.0025510715448585
0.005438256183006906,0.07879294118248586,1.0025807524006047
0.005501267831149089,0.07970470353239158,1.0026107800096133
0.005565009578732706,0.08062700244943076,1.0026411584560044
0.005629489885228509,0.08155995936943794,1.002671891872767
0.005694717308124916,0.08250369712013972,1.0027029844423594
0.005760700504063721,0.08345833993692789,1.0027344403973208
0.005827448229988962,0.08442401347880706,1.0027662640208888
0.005894969344309065,0.08540084484451797,1.0027984596476245
0.0059632728080725545,0.08638896258884046,1.0028310316640485
0.006032367686157227,0.08738849673907402,1.0028639845092822
0.006102263148473288,0.088399578811703,1.0028973226756979
0.006172968471180238,0.08942234182924277,1.0029310507095797
0.006244493037918056,0.09045692033727425,1.0029651732117908
0.006316846341052445,0.0915034504216633,1.0029996948384496
0.006390037982934712,0.09256206972597258,1.003034620301616
0.006464077677176037,0.09363291746906174,1.0030699543699861
0.006538975249936719,0.09471613446288439,1.003105701869595
0.006614740641230145,0.09581186313047718,1.0031418676845305
0.006691383906242087,0.09692024752414968,1.0031784567576552
0.006768915216665058,0.09804143334387057,1.0032154740913384
0.006847344862048363,0.09917556795585851,1.0032529247481976
0.006926683251163562,0.10032280041137354,1.0032908138518501
0.0070069409133859725,0.10148328146571728,1.0033291465876737
0.007088128500091977,0.10265716359743797,1.0033679282035783
0.00717025678607269,0.10384460102774788,1.003407164010788
0.007253336670963896,0.10504574974015131,1.0034468593846326
0.007337379180692605,0.10626076750028741,1.0034870197653498
0.007422395468940347,0.10748981387598915,1.0035276506588993
0.007508396818623435,0.108733050257561,1.003568757637786
0.007595394643390379,0.10999063987827738,1.0036103463418964
0.007683400489136636,0.11126274783510405,1.003652422479342
0.0077724260355369265,0.11254954110964482,1.0036949918273204
0.0078624830975953,0.11385118858931573,1.0037380602329817
0.00795358362721316,0.11516786108874906,1.0037816336143108
0.008045739714775456,0.11649973137142937,1.0038257179610193
0.008138963590755256,0.11784697417156402,1.0038703193354488
0.008233267627336912,0.11920976621619028,1.003915443873491
0.008328664340058033,0.12058828624752183,1.003961097785513
0.008425166389470481,0.1219827150455363,1.0040072873573014
0.008522786582820607,0.12339323545080695,1.0040540189510165
0.008621537875748972,0.1248200323875805,1.0041012990061584
0.008721433374009744,0.12626329288710367,1.0041491340405488
0.008822486335210026,0.1277232061112006,1.0041975306513238
0.008924710170569339,0.12919996337610432,1.0042464955159427
0.009028118446699488,0.13069375817654372,1.0042960353932067
