z,score
2.29575,-0.6470662747432203
2.2960000000000003,-0.659177904253465
2.29625,-0.6450156810686548
2.2965,-0.6247726915218869
2.2967500000000003,-0.5945581283460359
2.297,-0.5743576102890934
2.29725,-0.5656563587532331
2.2975000000000003,-0.5641813538324675
2.29775,-0.5574651332686338
2.298,-0.5496879029447795
2.2982500000000003,-0.5404585537604205
2.2985,-0.5308562002281235
2.29875,-0.5021235786868451
2.299,-0.4650478709947147
2.2992500000000002,-0.4331976818002919
2.2995,-0.4165244516852599
2.29975,-0.40376861048241397
2.3000000000000003,-0.3924386613602666
2.30025,-0.36954430981449665
2.3005,-0.33481648625555976
2.3007500000000003,-0.29454059491533574
2.301,-0.2603269411016523
2.30125,-0.22399589190970506
2.3015000000000003,-0.1835981376322494
2.30175,-0.14166160808266762
2.302,-0.08857697713884242
2.30225,-0.03874594576868528
2.3025,0.003893591806518292
2.30275,0.03560946662913804
2.303,0.05475919642431044
2.3032500000000002,0.07390892621948492
2.3035,0.09772474666410626
2.30375,0.12114151556271081
2.3040000000000003,0.14313434861996643
2.30425,0.15618209589504284
2.3045,0.16327412932688073
2.3047500000000003,0.16865720381770025
2.305,0.16741829333673255
2.30525,0.1398991601122277
2.3055000000000003,0.10744139886950561
2.30575,0.08624767065523621
2.306,0.08262532911499723
2.3062500000000004,0.0857391725727191
2.3065,0.08885301603044804
2.30675,0.04908416768958294
2.307,-0.017415372045037566
2.3072500000000002,-0.0841514026447142
2.3075,-0.1871653740135956
2.30775,-0.28227039968636014
2.3080000000000003,-0.37737542535926044
2.30825,-0.4658956631172775
2.3085,-0.5247624949670285
2.3087500000000003,-0.5802362873452802
2.309,-0.6162392108664123
2.30925,-0.6380225840147308
2.3095000000000003,-0.6605287387501929
2.30975,-0.6830348934856546
2.31,-0.679962272830754
2.31025,-0.672393739760164
2.3105,-0.6619031521071779
2.31075,-0.609741332985171
2.311,-0.5607439273888594
2.3112500000000002,-0.511746521792423
2.3115,-0.4609988926393442
2.31175,-0.41158310171455936
2.3120000000000003,-0.36216731078961334
2.31225,-0.3048973526620165
2.3125,-0.24890493053271856
2.3127500000000003,-0.19291250840328547
2.313,-0.13692008627401223
2.31325,-0.057325406210144834
2.3135000000000003,0.0262215438350146
2.31375,0.10838612841657166
2.314,0.1681150274934323
2.31425,0.2253263146102158
2.3145000000000002,0.2825376017271324
2.31475,0.327158733876807
2.315,0.34913423545405087
2.3152500000000003,0.37110973703129047
2.3155,0.37439003959195677
2.31575,0.37178530817029065
2.3160000000000003,0.36918057674862087
2.31625,0.3608900841390125
2.3165,0.3100966102259652
2.3167500000000003,0.26421768881712104
2.317,0.20860173405095359
2.31725,0.10545359039091626
2.3175000000000003,0.0023054467305630285
2.31775,-0.10084269692951976
2.318,-0.17750145154555072
2.31825,-0.22863098982729654
2.3185000000000002,-0.2797605281092212
2.31875,-0.31111590459076116
2.319,-0.33333033631286024
2.3192500000000003,-0.3555447680350373
2.3195,-0.38040911819967427
2.31975,-0.3967750774844892
2.3200000000000003,-0.4112237280675834
2.32025,-0.4173611876653535
2.3205,-0.390205469090968
2.3207500000000003,-0.3630497505164434
2.321,-0.3337445321422257
2.32125,-0.3007149482807726
