mass_Msun,mass_kg,schwarzschild_radius_km,schwarzschild_radius_AU,hawking_temperature_K,temperature_relative_to_CMB
0.010756720065097857,2.1389415147845134e+28,0.0317682449901225,2.1235760135804193e-10,5.736017845096971e-06,2.1045745166380373e-06
0.011070954786300786,2.2014261463915524e+28,0.03269628676746392,2.185611774717855e-10,5.573208403349505e-06,2.0448388931753827e-06
0.011394369207208913,2.2657361337458706e+28,0.033651439313460235,2.249459778805544e-10,5.415020096863067e-06,1.9867987880620316e-06
0.01172723149324424,2.3319248007371375e+28,0.03463449461161318,2.3151729666706534e-10,5.261321760695026e-06,1.930406076204376e-06
0.012069817643712058,2.4000470289992116e+28,0.035646267781540474,2.3828058256941807e-10,5.111985952849737e-06,1.8756139984772472e-06
0.012422411720650839,2.4701593034162574e+28,0.0366875977548473,2.45241443499017e-10,4.966888848607677e-06,1.8223771229527341e-06
0.01278530608436805,2.5423197589583336e+28,0.037759347970743436,2.5240565119048477e-10,4.825910137853668e-06,1.7706513072293775e-06
0.013158801635856027,2.6165882288850634e+28,0.03886240709197967,2.5977914598740123e-10,4.688932925319541e-06,1.7203936618306882e-06
0.013543208066290568,2.6930262943576806e+28,0.03999768974170175,2.673680417678683e-10,4.555843633657881e-06,1.6715625146424073e-06
0.01393884411381716,2.7716973355002006e+28,0.041166137261827315,2.751786310139461e-10,4.426531909267272e-06,1.6241173763593001e-06
0.014346037827838626,2.852666583952227e+28,0.04236871849357699,2.8321739002918173e-10,4.300890530790535e-06,1.5780189069126896e-06
0.014765126841024406,2.93600117695718e+28,0.043606430580810096,2.914909843085761e-10,4.178815320209817e-06,1.533228882850786e-06
0.015196458649264999,3.021770213030397e+28,0.04488029979682515,3.000062740654046e-10,4.060205056465456e-06,1.4897101656450031e-06
0.015640390899804624,3.11004480925345e+28,0.04619138239531342,3.0877031991948947e-10,3.944961391526647e-06,1.4474266708958528e-06
0.016097291687792194,3.2008981602424142e+28,0.047540765486174495,3.1779038875166625e-10,3.832988768844037e-06,1.406343338412782e-06
0.016567539861494302,3.2944055988385574e+28,0.048929567936913956,3.2707395972925407e-10,3.7241943441172375e-06,1.3664261031433636e-06
0.01705152533642427,3.3906446585719564e+28,0.05035894130037297,3.366287305075457e-10,3.6184879083112392e-06,1.3276418669276241e-06
0.017549649418649067,3.489695137950111e+28,0.051830070769563384,3.464626236124856e-10,3.515781812857635e-06,1.2899584710539845e-06
0.018062325137539754,3.5916391666243675e+28,0.0533441761603927,3.5658379300978046e-10,3.415990896979177e-06,1.2533446695942678e-06
0.018589977588242424,3.696561273489241e+28,0.054902512923096995,3.670006308659111e-10,3.3190324170771313e-06,1.2177701034955537e-06
0.01913304428415508,3.804548456771385e+28,0.05650637318322478,3.777217745066794e-10,3.2248259781226275e-06,1.1832052754073116e-06
0.01969197551970005,3.915690256165796e+28,0.058157086813027045,3.8875611357900863e-10,3.1332934669956253e-06,1.1496215252231244e-06
0.020267234743693952,4.030078827079311e+28,0.059856022534145466,4.001127974219587e-10,3.044358987715965e-06,1.1169910063166265e-06
0.020859298943626356,4.14780901704327e+28,0.06160458905251775,4.1180124265309983e-10,2.9579487985125632e-06,1.085286662451867e-06
0.02146865904116286,4.268978444358111e+28,0.06340423622643242,4.238311409764766e-10,2.87399125067906e-06,1.0544822053491323e-06
0.022095820299201898,4.3936875790354e+28,0.06525645626870571,4.362124672186642e-10,2.792416729164954e-06,1.0245520928875268e-06
0.022741302740824455,4.52203982610472e+28,0.0671627849839823,4.4895548759961263e-10,2.713157594852769e-06,9.954715079261673e-07
0.02340564158048072,4.65414161135385e+28,0.06912480304217578,4.620707682450709e-10,2.6361481284738486e-06,9.672163377266002e-07
0.024089387667774038,4.790102469573864e+28,0.07114413728911326,4.755691839477048e-10,2.5613244761158917e-06,9.397631539592338e-07
0.024793107944207894,4.930035135381907e+28,0.07322246209546436,4.894619271841305e-10,2.4886245962773025e-06,9.13089193277308e-07
0.025517385913277773,5.074055636697545e+28,0.07536150074508184,5.03760517395398e-10,2.417988208424142e-06,8.871723384421729e-07
0.026262822124293993,5.222283390949488e+28,0.07756302686389478,5.184768105385526e-10,2.3493567430073974e-06,8.619910999843689e-07
0.027030034670338304,5.37484130409276e+28,0.07982886589054321,5.336230089172199e-10,2.2826732928989517e-06,8.375245983852327e-07
0.027819659700769175,5.531855872518848e+28,0.08216089658998046,5.492116712994129e-10,2.217882566205798e-06,8.137525467641894e-07
0.02863235194869694,5.69345728794254e+28,0.084561052611286,5.652557233308669e-10,2.154930840423745e-06,7.906552340575106e-07
0.029468785273867894,5.859779545352809e+28,0.08703132409098653,5.817684682525801e-10,2.0937659178923967e-06,7.682135086745173e-07
0.03032965322140973,6.03096055411766e+28,0.08957375930322091,5.987635979314839e-10,2.034337082514328e-06,7.464087626176218e-07
0.031215669596897443,6.207142252334266e+28,0.09219046635810495,6.162552042133107e-10,1.9765950577028934e-06,7.252229160531622e-07
0.03212756905821847,6.388470724519569e+28,0.09488361494970991,6.342577906071087e-10,1.920491965523624e-06,7.046384023201703e-07
0.03306610772473022,6.575096322739429e+28,0.09765543815511159,6.527862843111415e-10,1.8659812869951982e-06,6.84638153364593e-07
0.034032063804210574,6.76717379127586e+28,0.10050823428598785,6.718560485900543e-10,1.8130178235173652e-06,6.652055855869988e-07
0.035026238238123314,6.964862394936106e+28,0.10344436879430637,6.914828955136083e-10,1.761557659393681e-06,6.463245860919762e-07
0.03604945536573608,7.168326051110522e+28,0.1064662762336905,7.116830990676026e-10,1.711558125417857e-06,6.279794993277773e-07
0.037102563607636745,7.377733465687743e+28,0.10957646227807495,7.324734086477539e-10,1.6629777634937932e-06,6.10155114105226e-07
0.038186436169217026,7.593258272940298e+28,0.11277750579933171,7.538710629477678e-10,1.6157762922598248e-06,5.928366509850762e-07
0.03930197176470974,7.815079179497238e+28,0.11607206100559778,7.758938042531764e-10,1.5699145736885559e-06,5.76009750023319e-07
0.040450095362374136,8.04338011252201e+28,0.11946285964206033,7.985598931526793e-10,1.5253545806348514e-06,5.596604588643741e-07
0.04163175895145217,8.27835037221941e+28,0.12295271325603899,8.218881236792831e-10,1.4820593653048559e-06,5.437752211722091e-07
0.04284794233152771,8.52018478879729e+28,0.1265445155282313,8.458978388937143e-10,1.439993028620053e-06,5.283408653898562e-07
0.04409965392494867,8.769083884014267e+28,0.13024124467207107,8.706089469231401e-10,1.3991206904507646e-06,5.133445938179287e-07
0.045387931612979195,9.025254037446073e+28,0.1340459659031697,8.960419374683634e-10,1.359408460694647e-06,4.987739720031726e-07
0.046713843596378236,9.288907657609022e+28,0.13796183398089648,9.222178987932379e-10,1.3208234111760753e-06,4.84616918428206e-07
0.04807848928112132,9.56026335808313e+28,0.14199209582421587,9.491585352104606e-10,1.2833335483430342e-06,4.7086169449386693e-07
0.049483000189993624,9.839546138779662e+28,0.146140093203931,9.768861850781078e-10,1.2469077867390707e-06,4.574968947859368e-07
0.05092854090081305,1.0126987572503973e+29,0.15040926551357495,1.0054238393218986e-09,1.2115159232282055e-06,4.445114376181272e-07
0.05241631001206522,1.0422825996969133e+29,0.15480315262125863,1.0347951604986223e-09,1.1771286119513493e-06,4.318945558434597e-07
0.053947541136743785,1.072730671241809e+29,0.15932539780481839,1.0650245024163864e-09,1.143717339993638e-06,4.1963578792648615e-07
0.05552350392522359,1.1040682185018934e+29,0.1639797507727077,1.0961369303280312e-09,1.1112544037424148e-06,4.077249692689102e-07
0.05714550511801875,1.1363212256202674e+29,0.16877007077314912,1.1281582417145268e-09,1.0797128859161818e-06,3.9615222378139126e-07
0.05881488962929105,1.1695164358115638e+29,0.17370032979410208,1.1611149876754368e-09,1.0490666332456345e-06,3.849079556946008e-07
0.06053304166201044,1.203681373536579e+29,0.17877461585671053,1.1950344949442555e-09,1.0192902347881907e-06,3.739828416027117e-07
0.062301385855696965,1.2388443673247775e+29,0.18399713640497425,1.2299448885469616e-09,9.903590008579546e-07,3.6336782273269297e-07
0.06412138846768728,1.2750345732634213e+29,0.1893722217944298,1.2658751151224095e-09,9.62248942553807e-07,3.530540974330608e-07
0.06599455858890908,1.3122819991728804e+29,0.19490432888274514,1.302854966923972e-09,9.349367518685588e-07,3.4303311387582416e-07
0.06792244939517668,1.3506175294882696e+29,0.2005980447252199,1.3409151065224346e-09,9.08399782362611e-07,3.3329656296555167e-07
0.06990665943503564,1.3900729508678532e+29,0.2064580903782279,1.3800870922304373e-09,8.8261603038624e-07,3.2383637144973033e-07
0.0719488339552291,1.4306809785495439e+29,0.21248932481376875,1.4204034042696357e-09,8.575641168348591e-07,3.146446952246777e-07
0.07405066626488971,1.4724752834774523e+29,0.21869674894839,1.4618974717023832e-09,8.332232694220696e-07,3.057139128314326e-07
0.07621389913957799,1.5154905202207663e+29,0.22508550978978864,1.5046037001500494e-09,8.095733054559424e-07,2.9703661913628414e-07
0.07844032626634012,1.5597623557082933e+29,0.23166090470455725,1.548557500321141e-09,7.865946151041271e-07,2.8860561919065386e-07
0.08073179373097623,1.605327498802343e+29,0.238428385810592,1.593795317372736e-09,7.642681451340007e-07,2.804139222652727e-07
0.08309020154876254,1.6522237307366783e+29,0.24539356449783473,1.6403546611297772e-09,7.425753831142664e-07,2.724547360536659e-07
0.08551750523988455,1.7004899364435322e+29,0.25256221608106166,1.6882741371870454e-09,7.21498342065027e-07,2.64721461040186e-07
0.08801571745089282,1.7501661367957684e+29,0.25994028458859275,1.7375934789197021e-09,7.010195455435452e-07,2.572076850279014e-07
0.09058690962353262,1.801293521791059e+29,0.26753388769091196,1.788353580429083e-09,6.811220131532709e-07,2.499071778217835e-07
0.09323321371231853,1.8539144847053404e+29,0.27534932177324806,1.8405965304508046e-09,6.617892464642317e-07,2.428138860628258e-07
0.09595682395228408,1.9080726572439832e+29,0.2833930671563389,1.8943656472534198e-09,6.430052153330495e-07,2.3592192820878723e-07
0.0987599986783794,1.963812945719971e+29,0.29167179346973077,1.9497055145567043e-09,6.247543446112005e-07,2.2922558965738416e-07
0.10164506219801174,2.021181568288804e+29,0.3001923651820254,2.006662018499074e-09,6.070215012305917e-07,2.2271931800792213e-07
0.10461440671828824,2.080226093271146e+29,0.3089618472926825,2.0652823856849356e-09,5.897919816556939e-07,2.1639771845741842e-07
0.10767049432956625,2.1409954785951262e+29,0.31798751119011653,2.1256152223436464e-09,5.730514996917866e-07,2.1025554932738457e-07
0.11081585904694163,2.2035401123907202e+29,0.3272768406809049,2.1877105546322787e-09,5.567861746392951e-07,2.0428771771759132e-07
0.11405310891137435,2.2679118547700055e+29,0.3368375381951247,2.2516198701157364e-09,5.409825197843478e-07,1.9848927528319497e-07
0.11738492815220229,2.3341640808280968e+29,0.34667753117299005,2.317396160458787e-09,5.256274312159758e-07,1.9285541413171008e-07
0.12081407941282016,2.402351724900105e+29,0.35680497863803706,2.3850939653650905e-09,5.107081769607607e-07,1.8738146283645598e-07
0.12434340604137649,2.472531326110959e+29,0.36722827796232976,2.4547694177998068e-09,4.962123864258828e-07,1.8206288256315642e-07
0.12797583444839752,2.54476107525605e+29,0.37795607182932345,2.5264802905334632e-09,4.821280401417735e-07,1.7689526330646615e-07
0.13171437653327409,2.6191008630511952e+29,0.3889972554001039,2.600286044045304e-09,4.684434597959542e-07,1.7187432023333488e-07
0.1355621321816392,2.6956123297922412e+29,0.40036098368899087,2.6762478758261556e-09,4.5514729854972596e-07,1.669958901301508e-07
0.13952229183569492,2.774358916465243e+29,0.41205667915458594,2.754428771121446e-09,4.422285316297294e-07,1.6225592795073545e-07
0.1435981391396365,2.85540591734993e+29,0.4240940395126077,2.834893555156783e-09,4.296764471865157e-07,1.5765050346230628e-07
0.14779305366234752,2.9388205341596818e+29,0.4364830457769345,2.9177089468890047e-09,4.17480637412617e-07,1.531757979866509e-07
0.1521105136996321,3.0246719317630745e+29,0.44923397053554687,3.002943614327439e-09,4.0563098991271887e-07,1.488281012337989e-07
0.15655409915831936,3.113031295533433e+29,0.46235738646826774,3.0906682314714776e-09,3.941176793187478e-07,1.4460380822555413e-07
0.16112749452461003,3.2039718903735134e+29,0.47586417511329615,3.180955536911236e-09,3.829311591429854e-07,1.4049941630636045e-07
0.1658344919191366,3.297569121464456e+29,0.4897655358898376,3.273880394140113e-09,3.720621538624194e-07,1.3651152223900915e-07
0.17067899424128244,3.393900596789629e+29,0.5040729953843454,3.3695198536294767e-09,3.615016512277425e-07,1.3263681938277107e-07
0.17566501840534376,3.4930461914847394e+29,0.5187984169080048,3.467953216716505e-09,3.512408947906785e-07,1.28872094951634e-07
0.18079669867122866,3.595088114067781e+29,0.533954010333418,3.569262101358359e-09,3.4127137664340983e-07,1.2521422735036134e-07
0.18607829007246837,3.7001109746040116e+29,0.549552342218685,3.673530509807484e-09,3.3158483036406096e-07,1.2166018358615336e-07
0.191514171944358,3.8082018548619754e+29,0.5656063462272001,3.78084489826365e-09,3.2217322416244115e-07,1.1820701675378506e-07
0.19710885155516347,3.919450380518959e+29,0.5821293338518386,3.891294248560709e-09,3.1302875422033595e-07,1.1485186359212474e-07
0.20286696784342098,4.033948795476073e+29,0.5991350054524703,4.004970141947818e-09,3.0414383822080145e-07,1.115919421099987e-07
0.2087932952643995,4.151792038344005e+29,0.616637461615869,4.121966835025741e-09,2.955111090611457e-07,1.0842454927945175e-07
0.214892747748929,4.2730778211631286e+29,0.6346512148474756,4.2423813379014595e-09,2.8712340874435796e-07,1.0534705879448101e-07
0.2211703827778928,4.397906710423565e+29,0.6531912016047569,4.36631349462621e-09,2.789737824439e-07,1.0235691889337736e-07
0.22763140557573244,4.526382210451767e+29,0.6722727946820486,4.493866065983041e-09,2.7105547273698254e-07,9.945165024288482e-08
0.23428117342645602,4.65861084923305e+29,0.6919118159571928,4.625144814692826e-09,2.6336191400152196e-07,9.662884388241497e-08
0.24112520011574665,4.794702266741587e+29,0.7121245495105916,4.7602585931097185e-09,2.558867269721121e-07,9.388615922660508e-08
0.24816916050281868,4.934769305850398e+29,0.7329277551274503,4.8993194334780754e-09,2.4862371345054035e-07,9.122132212457911e-08
0.2554188952258428,5.078928105897317e+29,0.7543386821944955,5.0424426408262744e-09,2.415668511664253e-07,8.863212297428925e-08
0.2628804155448177,5.227298198984037e+29,0.7763750840026161,5.189746888573971e-09,2.3471028878374082e-07,8.611641489038372e-08
0.2705599083259367,5.380002609088753e+29,0.7990552324673931,5.341354316932755e-09,2.2804834104905382e-07,8.367211192407038e-08
0.2784637411715432,5.537167954073785e+29,0.8223979332795965,5.497390634180976e-09,2.2157548407749142e-07,8.129718733351364e-08
0.28659846769994696,5.698924550673135e+29,0.8464225414982756,5.657985220897102e-09,2.1528635077250753e-07,7.898967190332326e-08
0.2949708329794984,5.865406522547431e+29,0.8711489775994241,5.8232712372384336e-09,2.091757263756393e-07,7.674765231173704e-08
0.30358777912138835,6.036751911495071e+29,0.896597743993417,5.993385733353336e-09,2.0323854414259265e-07,7.456926954415434e-08
0.31245645103582825,6.213102791912134e+29,0.9227899420249628,6.168469763018912e-09,1.97469881142057e-07,7.245271735169951e-08
0.32158420235640767,6.39460538859646e+29,0.949747289469743,6.348668500598806e-09,1.9186495417374954e-07,7.03962407535313e-08
0.3309786015374969,6.581410197992665e+29,0.9774921385421108,6.534131361417238e-09,1.8641911580233628e-07,6.839813458166806e-08
0.34064743812977133,6.773672112979063e+29,1.006047494428844,6.7250121256494865e-09,1.811278505039241e-07,6.645674206711581e-08
0.3505987292390865,6.971550551300463e+29,1.0354370343643966,6.921469065832076e-09,1.7598677092191597e-07,6.457045346612217e-08
0.3608407261740114,7.175209587752365e+29,1.0656851272633188,7.12366507809739e-09,1.7099161422915288e-07,6.273770472542759e-08
0.3713819212875538,7.384818090226621e+29,1.0968168539261942,7.331767817242029e-09,1.6613823859331126e-07,6.095697618540131e-08
0.38223105501877924,7.60054985973192e+29,1.1288580278359326,7.54594983574143e-09,1.6142261974261236e-07,5.9226791319982526e-08
0.3933971231401095,7.822583774504135e+29,1.1618352165614985,7.766388726824964e-09,1.568408476290231e-07,5.754571551239153e-08
